year,name,arrears,salary,total
2003,"Державне підприємство Науково-дослідний центр ""Вертоліт""",695000.0,47500.0,742500.0
2003,"Державне підприємство Науково-дослідний інститут ""Буран""",575000.0,22500.0,597500.0
2003,"Державне підприємство Науково-дослідний інститут радіолокаційних систем ""Квант-Радіолокація""",3950000.0,245000.0,4195000.0
2003,Державне підприємство Український радіотехнічний інститут,345000.0,515000.0,860000.0
2003,"Державне підприємство Центральне конструкторське бюро ""Ізумруд""",345000.0,245000.0,590000.0
2003,Державне підприємство “Антонов”,83500000.0,7050000.0,90550000.0
2003,Державне підприємство “Завод 410 ЦА”,14500000.0,835000.0,15335000.0
2003,Державне підприємство “Спеціалізована зовнішньоторговельна фірма “Укроборонекспорт”,0.0,5000.0,5000.0
2003,Донецький казенний завод хімічних виробів,10500000.0,1450000.0,11950000.0
2003,"Запорізьке державне підприємство ""Радіоприлад""",8050000.0,1050000.0,9100000.0
2003,"Казенне підприємство ""Дослідно-проектний центр кораблебудування""",985000.0,42500.0,1027500.0
2003,"Казенне підприємство ""Житомирський ремонтний завод радіотехнічного обладнання ""Промінь""",765000.0,37500.0,802500.0
2003,"Казенне підприємство ""Науково-виробничий комплекс ""Іскра""",21500000.0,1150000.0,22650000.0
2003,"Казенне підприємство ""Радіовимірювач""",3350000.0,115000.0,3465000.0
2003,"Казенне підприємство ""Спеціальне конструкторське бюро ""Молнія""",725000.0,1050000.0,1775000.0
2003,"Казенне підприємство ""Харківське конструкторське бюро з двигунобудування""",3550000.0,225000.0,3775000.0
2003,"Казенне підприємство ""Харківське конструкторське бюро з машинобудування імені О.О. Морозова""",9650000.0,335000.0,9985000.0
2003,"Казенне підприємство ""Шосткинський казенний завод ""Імпульс""",11500000.0,855000.0,12355000.0
2003,"Казенне підприємство Костянтинівське казенне науково-виробниче підприємство ""Кварсит""",2350000.0,145000.0,2495000.0
2003,"Казенне підприємство Науково-технічний комплекс ""Імпульс""",375000.0,5000.0,380000.0
2003,"Казенне підприємство Шосткинський казенний завод ""Зірка""",8350000.0,1950000.0,10300000.0
2003,"Рубіжнянський казенний хімічний завод ""Зоря""",25500000.0,1150000.0,26650000.0
2003,"Тернопільське державне науково-технічне підприємство ""Промінь""",865000.0,295000.0,1160000.0
2003,Феодосійський казенний оптичний завод,2650000.0,975000.0,3625000.0
2003,Харківське державне авіаційне орденів Жовтневої революції та Трудового Червоного прапору виробниче підприємство,54500000.0,3350000.0,57850000.0
2003,"Херсонський державний завод ""Палада""",4250000.0,195000.0,4445000.0
2003,Хімічне казенне об'єднання імені Г.І. Петровського,6750000.0,425000.0,7175000.0
2003,"Центральне казенне конструкторське бюро ""Протон""",755000.0,315000.0,1070000.0
2004,"""Львівський державний завод ""ЛОРТА""",7550000.0,585000.0,8135000.0
2004,Ізюмський казенний приладобудівний завод,8850000.0,465000.0,9315000.0
2004,"Державна госпрозрахункова зовнішньоторговельна та інвестиційна фірма ""Укрінмаш""  ",4050000.0,0.0,4050000.0
2004,"Державна компанія з експорту та імпорту продукції і послуг військового та спеціального призначення ""Укрспецекспорт""",12500000.0,5000.0,12505000.0
2004,Державне Південне виробничо-технічне підприємство,505000.0,37500.0,542500.0
2004,"Державне виробничо-технічне підприємство ""Граніт""",2050000.0,82500.0,2132500.0
2004,"Державне виробничо-технічне підприємство ""Південавіапромналадка""",0.0,12500.0,12500.0
2004,"Державне науково-дослідне підприємство ""Конекс""",815000.0,22500.0,837500.0
2004,"Державне підприємство ""732 Вінницький ремонтний завод""",955000.0,12500.0,967500.0
2004,"Державне підприємство ""Виробниче об'єднання ""Карпати""",485000.0,17500.0,502500.0
2004,"Державне підприємство ""Вінницький авіаційний завод"" - ""ВІАЗ""",1950000.0,165000.0,2115000.0
2004,"Державне підприємство ""Горлівський хімічний завод""",955000.0,10500000.0,11455000.0
2004,"Державне підприємство ""Державне Київське конструкторське бюро ""Луч""",6950000.0,455000.0,7405000.0
2004,"Державне підприємство ""Дослідно-конструкторське бюро ""Промінь""",0.0,5000.0,5000.0
2004,"Державне підприємство ""Дослідно-конструкторське бюро авіації загального призначення""",105000.0,5000.0,110000.0
2004,"Державне підприємство ""Жулянський машинобудівний завод ""Візар""",7650000.0,365000.0,8015000.0
2004,"Державне підприємство ""Завод імені В.О. Малишева"" ",65500000.0,11500000.0,77000000.0
2004,"Державне підприємство ""Закарпатське вертолітне виробниче об'єднання""",565000.0,62500.0,627500.0
2004,"Державне підприємство ""Зовнішньоторговельна фірма ""ТАСКО-експорт""",135000.0,5000.0,140000.0
2004,"Державне підприємство ""Київський державний завод ""Буревісник""",5950000.0,655000.0,6605000.0
2004,"Державне підприємство ""Київський науково-дослідний інститут гідроприладів""",1350000.0,12500.0,1362500.0
2004,"Державне підприємство ""Конструкторське бюро радіозв'язку""",1550000.0,505000.0,2055000.0
2004,"Державне підприємство ""Конструкторсько-технологічне бюро ""Судокомпозит""",425000.0,92500.0,517500.0
2004,"Державне підприємство ""Красилівський агрегатний завод""",6150000.0,415000.0,6565000.0
2004,"Державне підприємство ""Кіровоградський ремонтний завод""",1050000.0,185000.0,1235000.0
2004,"Державне підприємство ""Луганський патрон""",0.0,5000.0,5000.0
2004,"Державне підприємство ""Львівський бронетанковий ремонтний завод""",7750000.0,1450000.0,9200000.0
2004,"Державне підприємство ""Машинобудівна фірма ""Артем""",4750000.0,535000.0,5285000.0
2004,"Державне підприємство ""Науково-виробничий комплекс газотурбобудування ""Зоря"" - ""Машпроект""",165000000.0,8050000.0,173050000.0
2004,"Державне підприємство ""Науково-дослідний інститут ""Шторм""",1350000.0,185000.0,1535000.0
2004,"Державне підприємство ""Науково-дослідний інститут аеропружних систем""",2150000.0,525000.0,2675000.0
2004,"Державне підприємство ""Науково-дослідний інститут комплексної автоматизації""",2650000.0,645000.0,3295000.0
2004,"Державне підприємство ""Науково-технічний комплекс ""Завод точної механіки""",1750000.0,145000.0,1895000.0
2004,"Державне підприємство ""Новатор""",15500000.0,1250000.0,16750000.0
2004,"Державне підприємство ""Оризон-Навігація""",3450000.0,395000.0,3845000.0
2004,"Державне підприємство ""Склопластик""",375000.0,415000.0,790000.0
2004,"Державне підприємство ""Спеціальне конструкторське бюро ""Спектр""",205000.0,22500.0,227500.0
2004,"Державне підприємство ""Суднобудівний завод ім. 61 комунара""",11500000.0,1050000.0,12550000.0
2004,"Державне підприємство ""Тячівський завод ""Зеніт""",0.0,37500.0,37500.0
2004,"Державне підприємство ""Український державний науково-дослідний інститут конструкційних матеріалів ""Прометей""",135000.0,87500.0,222500.0
2004,"Державне підприємство ""Український науково-дослідний конструкторсько-технологічний інститут еластомерних матеріалів і виробів""",1950000.0,205000.0,2155000.0
2004,"Державне підприємство ""Укроборонсервіс""",12500000.0,425000.0,12925000.0
2004,"Державне підприємство ""Феодосійський судномеханічний завод"" Міністерства оборони України",1950000.0,395000.0,2345000.0
2004,"Державне підприємство ""Харківське агрегатне конструкторське бюро""",4350000.0,195000.0,4545000.0
2004,"Державне підприємство ""Харківський завод транспортного устаткування""",2350000.0,82500.0,2432500.0
2004,"Державне підприємство ""Харківський машинобудівний завод ""ФЕД""",24500000.0,1150000.0,25650000.0
2004,"Державне підприємство ""Харківський приладобудівний завод ім. Т.Г. Шевченка""",29500000.0,1650000.0,31150000.0
2004,"Державне підприємство ""Херсонський завод суднового обладнання та суднової арматури""",1450000.0,135000.0,1585000.0
2004,"Державне підприємство ""Центральне конструкторське бюро ""Чорноморець""",1650000.0,17500.0,1667500.0
2004,"Державне підприємство ""Центральний науково-дослідний інститут навігації і управління""",575000.0,155000.0,730000.0
2004,Державне підприємство - Львівський науково-дослідний радіотехнічний інститут,4750000.0,1350000.0,6100000.0
2004,"Державне підприємство Виробниче об'єднання ""Луганський верстатобудівний завод""",7050000.0,3750000.0,10800000.0
2004,"Державне підприємство Завод ""Генератор""",8250000.0,1050000.0,9300000.0
2004,Державне підприємство Конструкторське бюро лазерної техніки,0.0,0.0,0.0
2004,Державне підприємство Макіївський державний проектний інститут,825000.0,57500.0,882500.0
2004,"Державне підприємство Міністерства оборони України ""45 експериментальний механічний завод""",2250000.0,5000.0,2255000.0
2004,"Державне підприємство Міністерства оборони України ""Євпаторійський авіаційний ремонтний завод""",1850000.0,52500.0,1902500.0
2004,"Державне підприємство Міністерства оборони України ""Запорізький автомобільний ремонтний завод"" (Військова частина А 0652)",605000.0,62500.0,667500.0
2004,"Державне підприємство Міністерства оборони України ""Запорізький державний авіаційний ремонтний завод ""МіГремонт""",7150000.0,285000.0,7435000.0
2004,"Державне підприємство Міністерства оборони України ""Конотопський авіаремонтний завод ""Авіакон""",10500000.0,815000.0,11315000.0
2004,"Державне підприємство Міністерства оборони України ""Львівський державний авіаційно-ремонтний завод""",9050000.0,595000.0,9645000.0
2004,"Державне підприємство Міністерства оборони України ""Львівський радіоремонтний завод""",985000.0,105000.0,1090000.0
2004,"Державне підприємство Міністерства оборони України ""Одеське авіаційно-ремонтне підприємство ""Одесавіаремсервіс""",10500000.0,915000.0,11415000.0
2004,"Державне підприємство Міністерства оборони України ""Укроборонлізинг""",0.0,0.0,0.0
2004,"Державне підприємство Науково-виробничий комплекс ""Прогрес""",3750000.0,405000.0,4155000.0
2004,"Державне підприємство Науково-виробничий комплекс ""Фотоприлад""",7950000.0,695000.0,8645000.0
2004,"Державне підприємство Науково-дослідний центр ""Вертоліт""",685000.0,37500.0,722500.0
2004,"Державне підприємство Науково-дослідний інститут ""Буран""",845000.0,67500.0,912500.0
2004,"Державне підприємство Науково-дослідний інститут радіолокаційних систем ""Квант-Радіолокація""",4450000.0,415000.0,4865000.0
2004,Державне підприємство Український радіотехнічний інститут,265000.0,625000.0,890000.0
2004,"Державне підприємство Центральне конструкторське бюро ""Ізумруд""",425000.0,0.0,425000.0
2004,Державне підприємство “Антонов”,4550000.0,695000.0,5245000.0
2004,Державне підприємство “Завод 410 ЦА”,18500000.0,1250000.0,19750000.0
2004,Державне підприємство “Спеціалізована зовнішньоторговельна фірма “Укроборонекспорт”,0.0,22500.0,22500.0
2004,Донецький казенний завод хімічних виробів,10500000.0,725000.0,11225000.0
2004,"Запорізьке державне підприємство ""Радіоприлад""",9450000.0,2150000.0,11600000.0
2004,"Казенне підприємство ""Дослідно-проектний центр кораблебудування""",1550000.0,52500.0,1602500.0
2004,"Казенне підприємство ""Науково-виробничий комплекс ""Іскра""",19500000.0,1850000.0,21350000.0
2004,"Казенне підприємство ""Радіовимірювач""",2850000.0,115000.0,2965000.0
2004,"Казенне підприємство ""Спеціальне конструкторське бюро ""Молнія""",675000.0,145000.0,820000.0
2004,"Казенне підприємство ""Харківське конструкторське бюро з двигунобудування""",3450000.0,155000.0,3605000.0
2004,"Казенне підприємство ""Харківське конструкторське бюро з машинобудування імені О.О. Морозова""",11500000.0,465000.0,11965000.0
2004,"Казенне підприємство ""Шосткинський казенний завод ""Імпульс""",13500000.0,1250000.0,14750000.0
2004,"Казенне підприємство Костянтинівське казенне науково-виробниче підприємство ""Кварсит""",2950000.0,165000.0,3115000.0
2004,"Казенне підприємство Науково-технічний комплекс ""Імпульс""",465000.0,17500.0,482500.0
2004,"Казенне підприємство Шосткинський казенний завод ""Зірка""",7350000.0,315000.0,7665000.0
2004,"Рубіжнянський казенний хімічний завод ""Зоря""",32500000.0,1450000.0,33950000.0
2004,"Тернопільське державне науково-технічне підприємство ""Промінь""",825000.0,77500.0,902500.0
2004,Феодосійський казенний оптичний завод,2050000.0,345000.0,2395000.0
2004,Харківське державне авіаційне орденів Жовтневої революції та Трудового Червоного прапору виробниче підприємство,61500000.0,4250000.0,65750000.0
2004,"Херсонський державний завод ""Палада""",5950000.0,245000.0,6195000.0
2004,Хімічне казенне об'єднання імені Г.І. Петровського,7050000.0,155000.0,7205000.0
2004,"Центральне казенне конструкторське бюро ""Протон""",1250000.0,47500.0,1297500.0
2005,"""Львівський державний завод ""ЛОРТА""",9450000.0,765000.0,10215000.0
2005,Ізюмський казенний приладобудівний завод,12500000.0,1250000.0,13750000.0
2005,"Державна госпрозрахункова зовнішньоторговельна та інвестиційна фірма ""Укрінмаш""  ",6750000.0,0.0,6750000.0
2005,"Державна компанія з експорту та імпорту продукції і послуг військового та спеціального призначення ""Укрспецекспорт""",21500000.0,655000.0,22155000.0
2005,Державне Південне виробничо-технічне підприємство,595000.0,145000.0,740000.0
2005,"Державне виробничо-технічне підприємство ""Граніт""",2250000.0,125000.0,2375000.0
2005,"Державне виробничо-технічне підприємство ""Південавіапромналадка""",0.0,0.0,0.0
2005,"Державне госпрозрахункове зовнішньоторговельне підприємство ""Спецтехноекспорт""   ",2750000.0,0.0,2750000.0
2005,"Державне зовнішньоторговельне та інвестиційне підприємство ""Промоборонекспорт""",365000.0,5000.0,370000.0
2005,"Державне науково-дослідне підприємство ""Конекс""",705000.0,22500.0,727500.0
2005,"Державне підприємство ""732 Вінницький ремонтний завод""",1050000.0,57500.0,1107500.0
2005,"Державне підприємство ""Виробниче об'єднання ""Карпати""",645000.0,72500.0,717500.0
2005,"Державне підприємство ""Вінницький авіаційний завод"" - ""ВІАЗ""",2550000.0,255000.0,2805000.0
2005,"Державне підприємство ""Горлівський хімічний завод""",1150000.0,8450000.0,9600000.0
2005,"Державне підприємство ""Державне Київське конструкторське бюро ""Луч""",10500000.0,1150000.0,11650000.0
2005,"Державне підприємство ""Дослідно-конструкторське бюро ""Промінь""",0.0,12500.0,12500.0
2005,"Державне підприємство ""Дослідно-конструкторське бюро авіації загального призначення""",115000.0,0.0,115000.0
2005,"Державне підприємство ""Житомирський ремонтно- механічний завод""",8850000.0,5000.0,8855000.0
2005,"Державне підприємство ""Жулянський машинобудівний завод ""Візар""",8450000.0,585000.0,9035000.0
2005,"Державне підприємство ""Завод імені В.О. Малишева"" ",75500000.0,8250000.0,83750000.0
2005,"Державне підприємство ""Закарпатське вертолітне виробниче об'єднання""",495000.0,145000.0,640000.0
2005,"Державне підприємство ""Зовнішньоторговельна фірма ""ТАСКО-експорт""",155000.0,0.0,155000.0
2005,"Державне підприємство ""Київський державний завод ""Буревісник""",6750000.0,505000.0,7255000.0
2005,"Державне підприємство ""Київський науково-дослідний інститут гідроприладів""",2150000.0,37500.0,2187500.0
2005,"Державне підприємство ""Конструкторське бюро радіозв'язку""",1750000.0,775000.0,2525000.0
2005,"Державне підприємство ""Конструкторсько-технологічне бюро ""Судокомпозит""",505000.0,32500.0,537500.0
2005,"Державне підприємство ""Красилівський агрегатний завод""",7750000.0,445000.0,8195000.0
2005,"Державне підприємство ""Кіровоградський ремонтний завод""",1050000.0,77500.0,1127500.0
2005,"Державне підприємство ""Луганський патрон""",0.0,27500.0,27500.0
2005,"Державне підприємство ""Львівський бронетанковий ремонтний завод""",10500000.0,635000.0,11135000.0
2005,"Державне підприємство ""Машинобудівна фірма ""Артем""",7650000.0,785000.0,8435000.0
2005,"Державне підприємство ""Науково-виробничий комплекс газотурбобудування ""Зоря"" - ""Машпроект""",185000000.0,8650000.0,193650000.0
2005,"Державне підприємство ""Науково-дослідний інститут ""Квант""",115000000.0,7250000.0,122250000.0
2005,"Державне підприємство ""Науково-дослідний інститут ""Шторм""",2550000.0,435000.0,2985000.0
2005,"Державне підприємство ""Науково-дослідний інститут аеропружних систем""",3350000.0,2250000.0,5600000.0
2005,"Державне підприємство ""Науково-дослідний інститут комплексної автоматизації""",3450000.0,385000.0,3835000.0
2005,"Державне підприємство ""Науково-технічний комплекс ""Завод точної механіки""",1850000.0,165000.0,2015000.0
2005,"Державне підприємство ""Новатор""",20500000.0,1450000.0,21950000.0
2005,"Державне підприємство ""Оризон-Навігація""",3550000.0,185000.0,3735000.0
2005,"Державне підприємство ""Рубін""",0.0,67500.0,67500.0
2005,"Державне підприємство ""Склопластик""",565000.0,395000.0,960000.0
2005,"Державне підприємство ""Спеціальна виробничо-технічна база ""Полум'я""",0.0,17500.0,17500.0
2005,"Державне підприємство ""Спеціальне конструкторське бюро ""Спектр""",335000.0,32500.0,367500.0
2005,"Державне підприємство ""Спеціалізована зовнішньоторговельна фірма ""Прогрес""",4950000.0,0.0,4950000.0
2005,"Державне підприємство ""Суднобудівний завод ім. 61 комунара""",21500000.0,1950000.0,23450000.0
2005,"Державне підприємство ""Тячівський завод ""Зеніт""",0.0,5000.0,5000.0
2005,"Державне підприємство ""Український державний науково-дослідний інститут конструкційних матеріалів ""Прометей""",165000.0,155000.0,320000.0
2005,"Державне підприємство ""Український науково-дослідний конструкторсько-технологічний інститут еластомерних матеріалів і виробів""",2350000.0,225000.0,2575000.0
2005,"Державне підприємство ""Укроборонсервіс""",21500000.0,0.0,21500000.0
2005,"Державне підприємство ""Феодосійський судномеханічний завод"" Міністерства оборони України",1950000.0,1150000.0,3100000.0
2005,"Державне підприємство ""Харківське агрегатне конструкторське бюро""",5350000.0,225000.0,5575000.0
2005,"Державне підприємство ""Харківський завод транспортного устаткування""",1550000.0,115000.0,1665000.0
2005,"Державне підприємство ""Харківський машинобудівний завод ""ФЕД""",23500000.0,1350000.0,24850000.0
2005,"Державне підприємство ""Харківський приладобудівний завод ім. Т.Г. Шевченка""",31500000.0,1650000.0,33150000.0
2005,"Державне підприємство ""Херсонський завод суднового обладнання та суднової арматури""",1950000.0,115000.0,2065000.0
2005,"Державне підприємство ""Центральне конструкторське бюро ""Чорноморець""",3950000.0,385000.0,4335000.0
2005,"Державне підприємство ""Центральний науково-дослідний інститут навігації і управління""",515000.0,57500.0,572500.0
2005,Державне підприємство - Львівський науково-дослідний радіотехнічний інститут,4650000.0,1650000.0,6300000.0
2005,"Державне підприємство Виробниче об'єднання ""Луганський верстатобудівний завод""",6050000.0,4850000.0,10900000.0
2005,"Державне підприємство Завод ""Генератор""",11500000.0,1250000.0,12750000.0
2005,Державне підприємство Конструкторське бюро лазерної техніки,0.0,145000.0,145000.0
2005,Державне підприємство Макіївський державний проектний інститут,1050000.0,67500.0,1117500.0
2005,"Державне підприємство Міністерства оборони України ""45 експериментальний механічний завод""",2750000.0,5000.0,2755000.0
2005,"Державне підприємство Міністерства оборони України ""Євпаторійський авіаційний ремонтний завод""",1250000.0,62500.0,1312500.0
2005,"Державне підприємство Міністерства оборони України ""Запорізький автомобільний ремонтний завод"" (Військова частина А 0652)",505000.0,42500.0,547500.0
2005,"Державне підприємство Міністерства оборони України ""Запорізький державний авіаційний ремонтний завод ""МіГремонт""",8350000.0,475000.0,8825000.0
2005,"Державне підприємство Міністерства оборони України ""Конотопський авіаремонтний завод ""Авіакон""",17500000.0,905000.0,18405000.0
2005,"Державне підприємство Міністерства оборони України ""Львівський державний авіаційно-ремонтний завод""",10500000.0,845000.0,11345000.0
2005,"Державне підприємство Міністерства оборони України ""Львівський радіоремонтний завод""",2050000.0,205000.0,2255000.0
2005,"Державне підприємство Міністерства оборони України ""Науково-дослідний інститут радіоелектронної техніки""",0.0,37500.0,37500.0
2005,"Державне підприємство Міністерства оборони України ""Одеське авіаційно-ремонтне підприємство ""Одесавіаремсервіс""",15500000.0,1350000.0,16850000.0
2005,"Державне підприємство Науково-виробничий комплекс ""Прогрес""",4750000.0,535000.0,5285000.0
2005,"Державне підприємство Науково-виробничий комплекс ""Фотоприлад""",11500000.0,3750000.0,15250000.0
2005,"Державне підприємство Науково-дослідний центр ""Вертоліт""",575000.0,42500.0,617500.0
2005,"Державне підприємство Науково-дослідний інститут ""Буран""",1150000.0,52500.0,1202500.0
2005,"Державне підприємство Науково-дослідний інститут радіолокаційних систем ""Квант-Радіолокація""",5450000.0,315000.0,5765000.0
2005,Державне підприємство Український радіотехнічний інститут,155000.0,595000.0,750000.0
2005,"Державне підприємство Центральне конструкторське бюро ""Ізумруд""",745000.0,32500.0,777500.0
2005,Державне підприємство “Завод 410 ЦА”,22500000.0,1650000.0,24150000.0
2005,Державне підприємство “Спеціалізована зовнішньоторговельна фірма “Укроборонекспорт”,0.0,47500.0,47500.0
2005,Державний науково-дослідний інститут хімічних продуктів,3250000.0,375000.0,3625000.0
2005,Донецький казенний завод хімічних виробів,13500000.0,1150000.0,14650000.0
2005,"Запорізьке державне підприємство ""Радіоприлад""",10500000.0,3850000.0,14350000.0
2005,"Казенне підприємство ""Дослідно-проектний центр кораблебудування""",2450000.0,155000.0,2605000.0
2005,"Казенне підприємство ""Науково-виробничий комплекс ""Іскра""",17500000.0,3050000.0,20550000.0
2005,"Казенне підприємство ""Радіовимірювач""",2950000.0,175000.0,3125000.0
2005,"Казенне підприємство ""Спеціальне конструкторське бюро ""Молнія""",1350000.0,0.0,1350000.0
2005,"Казенне підприємство ""Харківське конструкторське бюро з двигунобудування""",3750000.0,385000.0,4135000.0
2005,"Казенне підприємство ""Харківське конструкторське бюро з машинобудування імені О.О. Морозова""",13500000.0,885000.0,14385000.0
2005,"Казенне підприємство ""Шосткинський казенний завод ""Імпульс""",20500000.0,1350000.0,21850000.0
2005,"Казенне підприємство Костянтинівське казенне науково-виробниче підприємство ""Кварсит""",3950000.0,235000.0,4185000.0
2005,"Казенне підприємство Науково-технічний комплекс ""Імпульс""",545000.0,5000.0,550000.0
2005,"Казенне підприємство Шосткинський казенний завод ""Зірка""",12500000.0,17500.0,12517500.0
2005,"Рубіжнянський казенний хімічний завод ""Зоря""",44500000.0,1850000.0,46350000.0
2005,"Тернопільське державне науково-технічне підприємство ""Промінь""",975000.0,67500.0,1042500.0
2005,Феодосійський казенний оптичний завод,1550000.0,215000.0,1765000.0
2005,Харківське державне авіаційне орденів Жовтневої революції та Трудового Червоного прапору виробниче підприємство,70500000.0,6050000.0,76550000.0
2005,"Херсонський державний завод ""Палада""",8150000.0,405000.0,8555000.0
2005,Хімічне казенне об'єднання імені Г.І. Петровського,10500000.0,545000.0,11045000.0
2005,"Центральне казенне конструкторське бюро ""Протон""",1250000.0,52500.0,1302500.0
2006,"""Львівський державний завод ""ЛОРТА""",9850000.0,815000.0,10665000.0
2006,Ізюмський казенний приладобудівний завод,14500000.0,855000.0,15355000.0
2006,"Державна госпрозрахункова зовнішньоторговельна та інвестиційна фірма ""Укрінмаш""  ",9250000.0,0.0,9250000.0
2006,"Державна компанія з експорту та імпорту продукції і послуг військового та спеціального призначення ""Укрспецекспорт""",24500000.0,5000.0,24505000.0
2006,Державне Південне виробничо-технічне підприємство,755000.0,62500.0,817500.0
2006,"Державне виробничо-технічне підприємство ""Граніт""",2850000.0,105000.0,2955000.0
2006,"Державне виробничо-технічне підприємство ""Південавіапромналадка""",0.0,5000.0,5000.0
2006,"Державне госпрозрахункове зовнішньоторговельне підприємство ""Спецтехноекспорт""   ",4450000.0,5000.0,4455000.0
2006,"Державне зовнішньоторговельне та інвестиційне підприємство ""Промоборонекспорт""",765000.0,0.0,765000.0
2006,"Державне науково-дослідне підприємство ""Конекс""",715000.0,27500.0,742500.0
2006,"Державне підприємство ""2 ремонтний завод засобів зв'язку""",1050000.0,0.0,1050000.0
2006,"Державне підприємство ""732 Вінницький ремонтний завод""",1350000.0,105000.0,1455000.0
2006,"Державне підприємство ""Виробниче об'єднання ""Карпати""",705000.0,77500.0,782500.0
2006,"Державне підприємство ""Вінницький авіаційний завод"" - ""ВІАЗ""",2850000.0,185000.0,3035000.0
2006,"Державне підприємство ""Горлівський хімічний завод""",1450000.0,8050000.0,9500000.0
2006,"Державне підприємство ""Державне Київське конструкторське бюро ""Луч""",12500000.0,1050000.0,13550000.0
2006,"Державне підприємство ""Дослідно-конструкторське бюро ""Промінь""",0.0,12500.0,12500.0
2006,"Державне підприємство ""Дослідно-конструкторське бюро авіації загального призначення""",135000.0,17500.0,152500.0
2006,"Державне підприємство ""Житомирський ремонтно- механічний завод""",12500000.0,565000.0,13065000.0
2006,"Державне підприємство ""Жулянський машинобудівний завод ""Візар""",10500000.0,1150000.0,11650000.0
2006,"Державне підприємство ""Завод імені В.О. Малишева"" ",67500000.0,15500000.0,83000000.0
2006,"Державне підприємство ""Закарпатське вертолітне виробниче об'єднання""",485000.0,175000.0,660000.0
2006,"Державне підприємство ""Зовнішньоторговельна фірма ""ТАСКО-експорт""",385000.0,0.0,385000.0
2006,"Державне підприємство ""Київський державний завод ""Буревісник""",14500000.0,2750000.0,17250000.0
2006,"Державне підприємство ""Київський науково-дослідний інститут гідроприладів""",2350000.0,37500.0,2387500.0
2006,"Державне підприємство ""Конструкторське бюро радіозв'язку""",1650000.0,5000.0,1655000.0
2006,"Державне підприємство ""Конструкторсько-технологічне бюро ""Судокомпозит""",655000.0,62500.0,717500.0
2006,"Державне підприємство ""Красилівський агрегатний завод""",8750000.0,415000.0,9165000.0
2006,"Державне підприємство ""Кіровоградський ремонтний завод""",1350000.0,375000.0,1725000.0
2006,"Державне підприємство ""Луганський патрон""",0.0,77500.0,77500.0
2006,"Державне підприємство ""Львівський бронетанковий ремонтний завод""",16500000.0,1250000.0,17750000.0
2006,"Державне підприємство ""Машинобудівна фірма ""Артем""",12500000.0,875000.0,13375000.0
2006,"Державне підприємство ""Миколаївський авіаремонтний завод ""НАРП""",4950000.0,475000.0,5425000.0
2006,"Державне підприємство ""Науково-виробничий комплекс газотурбобудування ""Зоря"" - ""Машпроект""",235000000.0,11500000.0,246500000.0
2006,"Державне підприємство ""Науково-дослідний інститут ""Шторм""",3650000.0,755000.0,4405000.0
2006,"Державне підприємство ""Науково-дослідний інститут аеропружних систем""",3250000.0,2850000.0,6100000.0
2006,"Державне підприємство ""Науково-дослідний інститут комплексної автоматизації""",4150000.0,1050000.0,5200000.0
2006,"Державне підприємство ""Науково-технічний комплекс ""Завод точної механіки""",2250000.0,185000.0,2435000.0
2006,"Державне підприємство ""Новатор""",22500000.0,2050000.0,24550000.0
2006,"Державне підприємство ""Оризон-Навігація""",4550000.0,295000.0,4845000.0
2006,"Державне підприємство ""Рубін""",1450000.0,115000.0,1565000.0
2006,"Державне підприємство ""Склопластик""",695000.0,405000.0,1100000.0
2006,"Державне підприємство ""Спеціальна виробничо-технічна база ""Полум'я""",0.0,0.0,0.0
2006,"Державне підприємство ""Спеціальне конструкторське бюро ""Спектр""",385000.0,42500.0,427500.0
2006,"Державне підприємство ""Спеціалізована зовнішньоторговельна фірма ""Прогрес""",5950000.0,22500.0,5972500.0
2006,"Державне підприємство ""Суднобудівний завод ім. 61 комунара""",20500000.0,6550000.0,27050000.0
2006,"Державне підприємство ""Тячівський завод ""Зеніт""",0.0,87500.0,87500.0
2006,"Державне підприємство ""Український державний науково-дослідний інститут конструкційних матеріалів ""Прометей""",115000.0,155000.0,270000.0
2006,"Державне підприємство ""Український науково-дослідний конструкторсько-технологічний інститут еластомерних матеріалів і виробів""",2850000.0,175000.0,3025000.0
2006,"Державне підприємство ""Укроборонсервіс""",18500000.0,0.0,18500000.0
2006,"Державне підприємство ""Феодосійський судномеханічний завод"" Міністерства оборони України",1750000.0,2550000.0,4300000.0
2006,"Державне підприємство ""Харківське агрегатне конструкторське бюро""",6250000.0,295000.0,6545000.0
2006,"Державне підприємство ""Харківський завод транспортного устаткування""",1750000.0,92500.0,1842500.0
2006,"Державне підприємство ""Харківський машинобудівний завод ""ФЕД""",26500000.0,1650000.0,28150000.0
2006,"Державне підприємство ""Харківський приладобудівний завод ім. Т.Г. Шевченка""",30500000.0,1650000.0,32150000.0
2006,"Державне підприємство ""Херсонський завод суднового обладнання та суднової арматури""",2050000.0,185000.0,2235000.0
2006,"Державне підприємство ""Центральне конструкторське бюро ""Чорноморець""",6850000.0,355000.0,7205000.0
2006,"Державне підприємство ""Центральний науково-дослідний інститут навігації і управління""",885000.0,105000.0,990000.0
2006,"Державне підприємство ""Шепетівський ремонтний завод""",4850000.0,325000.0,5175000.0
2006,Державне підприємство - Львівський науково-дослідний радіотехнічний інститут,5750000.0,1950000.0,7700000.0
2006,"Державне підприємство Виробниче об'єднання ""Луганський верстатобудівний завод""",5850000.0,5850000.0,11700000.0
